head_id	seqid	start	end	strand	motherlength	length	neighbor_gene	relative_position	distance	correlation	transcription	repetitions	gene_start	gene_end	gene_strand	gene_length	gene_transcription	same_strand	gene_stream	head_stream
head1019	SM_V7_U004	40177	40277	+	632	100	Smp_328760	gh	17574.0		0.0	0.0	22026.0	22603.0	+	577	0.29381713818560595	True	gh	gh
head1023	SM_V7_3H008	40117	40217	+	292	100	Smp_309180	gh	1865.0		0.0		21412.0	38252.0	-	16840	0.03716724188563702	False	hg	gh
head1025	SM_V7_ZWH004	40077	40177	+	168	100	Smp_329890	hg	9529.0		0.0	5.0	49706.0	53289.0	+	3583	0.0	True	hg	hg
head1026	SM_V7_5H007	40199	40299	+	205	100	Smp_328880	gh	19956.0		0.0	8.0	15856.0	20243.0	+	4387	0.027911227479149266	True	gh	gh
head1028	SM_V7_4H001	39724	39824	-	412	100	Smp_325340	gh	2623.0		0.0	1.0	23853.0	37101.0	+	13248	1.1901844498284602	False	gh	hg
head1033	SM_V7_1H008	40818	40918	-	187	100					0.0	1.0						False		
head1038	SM_V7_1H008	43063	43163	+	1334	100					0.0	1.0						False		
head1045	SM_V7_5H010	41672	41772	-	324	100	Smp_331040	olap	0.0		0.0	1.0	21306.0	56925.0	+	35619	0.2932466065929606	False	olap	olap
head1046	SM_V7_ZWU005	42176	42276	+	78	100	Smp_327830	gh	3056.0		0.0	1.0	38296.0	39120.0	+	824	0.45244578998536533	True	gh	gh
head1047	SM_V7_W011	45325	45425	+	3186	100	Smp_308070	hg	13382.0		0.0	1.0	58807.0	62862.0	-	4055	0.0	False	gh	hg
head1053	SM_V7_ZWH010	43344	43444	+	801	100	Smp_318770	hg	692.0		11.549409887739497	1.0	44136.0	45010.0	+	874	0.20922546833968855	True	hg	hg
head1056	SM_V7_U003	43455	43555	+	547	100	Smp_331960	hg	369.0	0.9392491363929644	0.6136197129259944	1.0	43924.0	57912.0	-	13988	0.6795036177572588	False	gh	hg
head1062	SM_V7_2	41337	41437	-	1677	100	Smp_118780	gh	7757.0		0.0	0.0	16526.0	33580.0	+	17054	4.443997630213805	False	gh	hg
head1078	SM_V7_U004	44581	44681	-	515	100	Smp_328760	gh	21978.0		1.5318561999667606	11.0	22026.0	22603.0	+	577	0.29381713818560595	False	gh	hg
head1082	SM_V7_ZWU004	46396	46496	+	317	100	Smp_316450	olap	0.0		0.0	1.0	42467.0	55982.0	-	13515	0.19742865228948422	False	olap	olap
head1083	SM_V7_5H010	43017	43117	-	3184	100	Smp_331040	olap	0.0		0.3068098564629972	0.0	21306.0	56925.0	+	35619	0.2932466065929606	False	olap	olap
head1086	SM_V7_5H010	46873	46973	-	61	100	Smp_331040	olap	0.0		0.0	1.0	21306.0	56925.0	+	35619	0.2932466065929606	False	olap	olap
head1091	SM_V7_5H005	47066	47166	-	628	100	Smp_328820	olap	0.0		0.0	1.0	45816.0	71222.0	-	25406	0.1027232094683846	True	olap	olap
head1092	SM_V7_W019	44683	44783	-	3082	100	Smp_045040	gh	1065.0	0.337096486076336	3.2190706242905387	0.0	31806.0	43618.0	+	11812	10.907939023083426	False	gh	hg
head1095	SM_V7_5H007	48514	48614	+	205	100	Smp_328880	gh	28271.0		0.0	8.0	15856.0	20243.0	+	4387	0.027911227479149266	True	gh	gh
head1097	SM_V7_5H012	48757	48857	+	245	100	Smp_318610	gh	12955.0		0.0	0.0	35349.0	35802.0	-	453	0.3608227659985089	False	hg	gh
head1099	SM_V7_W011	48272	48372	-	223	100	Smp_308070	hg	10435.0		0.0	1.0	58807.0	62862.0	-	4055	0.0	True	gh	gh
head1100	SM_V7_2H011	45339	45439	-	3177	100	Smp_334870	gh	497.0		0.0	0.0	33978.0	44842.0	-	10864	0.37119423818399616	True	hg	hg
head1103	SM_V7_U003	48178	48278	-	594	100	Smp_331960	olap	0.0		0.0	0.0	43924.0	57912.0	-	13988	0.6795036177572588	True	olap	olap
head1108	SM_V7_ZWH004	49701	49801	+	514	100	Smp_329890	olap	0.0		0.0	11.0	49706.0	53289.0	+	3583	0.0	True	olap	olap
head1110	SM_V7_7H001	50213	50313	+	551	100	Smp_307590	olap	0.0		0.0	1.0	1135.0	74222.0	-	73087	0.6323089981440202	False	olap	olap
head1116	SM_V7_5H004	50547	50647	+	208	100					0.0	1.0						False		
head1118	SM_V7_4	51011	51111	+	412	100	Smp_317460	hg	2585.0		0.0	1.0	53696.0	67461.0	-	13765	0.025168354732459035	False	gh	hg
head1124	SM_V7_1H003	54071	54171	+	2753	100	Smp_331090	olap	0.0		0.0	1.0	24883.0	56802.0	-	31919	0.7123172178387736	False	olap	olap
head1139	SM_V7_U003	52700	52800	-	988	100	Smp_331960	olap	0.0		0.9491805641017805	2.0	43924.0	57912.0	-	13988	0.6795036177572588	True	olap	olap
head1141	SM_V7_ZWU004	54960	55060	+	747	100	Smp_316450	olap	0.0		0.0	1.0	42467.0	55982.0	-	13515	0.19742865228948422	False	olap	olap
head1142	SM_V7_U003	54026	54126	-	232	100	Smp_331960	olap	0.0	-0.0913206735595143	0.0	3.0	43924.0	57912.0	-	13988	0.6795036177572588	True	olap	olap
head1147	SM_V7_5H007	55563	55663	-	205	100	Smp_328880	gh	35320.0		0.0	8.0	15856.0	20243.0	+	4387	0.027911227479149266	False	gh	hg
head1148	SM_V7_6H003	55697	55797	-	321	100	Smp_194070	olap	0.0		0.0	3.0	47266.0	63890.0	+	16624	0.6482547623207573	False	olap	olap
head1158	SM_V7_6H002	57551	57651	+	302	100	Smp_312180	hg	2505.0		0.0	1.0	60156.0	70886.0	+	10730	0.16007023321140346	True	hg	hg
head1162	SM_V7_ZWH009	55678	55778	-	1851	100	Smp_331070	gh	396.0		0.27194458900565555	1.0	43413.0	55282.0	-	11869	0.25701250190427094	True	hg	hg
head1169	SM_V7_5	59453	59553	+	693	100	Smp_165490	hg	1363.0		0.0	0.0	60916.0	70200.0	+	9284	90.64090469187134	True	hg	hg
head1176	SM_V7_6H001	60485	60585	-	172	100	Smp_327110	hg	4912.0		0.0	3.0	65497.0	69012.0	-	3515	0.06291111941874063	True	gh	gh
head1180	SM_V7_U001	63238	63338	+	1638	100					0.0	7.0						False		
head1187	SM_V7_2H006	62464	62564	-	635	100	Smp_325240	olap	0.0	0.9564509297743776	1.9384773904969306	1.0	44256.0	70944.0	+	26688	0.754141590136745	False	olap	olap
head1189	SM_V7_5H006	63226	63326	-	147	100					0.0	1.0						False		
head1193	SM_V7_5H003	64447	64547	-	202	100					0.5787544454686527	1.0						False		
head1196	SM_V7_5H003	64698	64798	-	639	100					0.0	1.0						False		
head1198	SM_V7_5H001	66461	66561	-	205	100	Smp_321000	hg	15676.0		0.0	0.0	82237.0	112202.0	-	29965	0.05616384283684049	True	gh	gh
head1207	SM_V7_6H002	67926	68026	-	141	100	Smp_312180	olap	0.0		0.0	1.0	60156.0	70886.0	+	10730	0.16007023321140346	False	olap	olap
head1209	SM_V7_7H002	68207	68307	-	82	100	Smp_327150	olap	0.0	0.5073613756625727	1.9710960797182218	0.0	1515.0	95647.0	+	94132	2.0259528461826237	False	olap	olap
head1216	SM_V7_2H004	72086	72186	+	2271	100	Smp_307460	hg	16123.0	0.06597960701348668	19.224636197844475	0.0	88309.0	91892.0	-	3583	0.21390113388705617	False	gh	hg
head1217	SM_V7_2H001	70730	70830	+	463	100	Smp_332770	hg	386.0	0.5344723494409198	0.0	1.0	71216.0	176316.0	+	105100	1.3655208351784118	True	hg	hg
head1222	SM_V7_6H001	71478	71578	+	564	100	Smp_327110	gh	2466.0		0.0	1.0	65497.0	69012.0	-	3515	0.06291111941874063	False	hg	gh
head1224	SM_V7_2H003	71318	71418	+	126	100	Smp_324830	gh	11205.0		9.752231229609015	8.0	48476.0	60113.0	+	11637	0.0052730060404399285	True	gh	gh
head1228	SM_V7_5H001	71710	71810	-	205	100	Smp_321000	hg	10427.0		0.0	8.0	82237.0	112202.0	-	29965	0.05616384283684049	True	gh	gh
head1240	SM_V7_U003	75357	75457	+	239	100	Smp_335950	hg	729.0	0.461120679741914	2.2986410549015472	0.0	76186.0	87362.0	-	11176	0.2023040976263024	False	gh	hg
head1247	SM_V7_U004	77975	78075	+	1388	100	Smp_328770	hg	1060.0		0.0	0.0	79135.0	79792.0	-	657	0.06219661833992561	False	gh	hg
head1251	SM_V7_4	76466	76566	-	691	100	Smp_317460	gh	9005.0		0.0	0.0	53696.0	67461.0	-	13765	0.025168354732459035	True	hg	hg
head1252	SM_V7_2H004	77744	77844	+	423	100	Smp_307460	hg	10465.0		0.0	1.0	88309.0	91892.0	-	3583	0.21390113388705617	False	gh	hg
head1254	SM_V7_W009	75921	76021	-	1616	100	Smp_327030	olap	0.0	-0.25219416901595515	1.996960720218103	0.0	10766.0	82500.0	+	71734	4.0137576888570985	False	olap	olap
head1255	SM_V7_U004	78491	78591	+	495	100	Smp_328770	hg	544.0		0.0	3.0	79135.0	79792.0	-	657	0.06219661833992561	False	gh	hg
head1260	SM_V7_U003	79300	79400	-	594	100	Smp_335950	olap	0.0		0.0	2.0	76186.0	87362.0	-	11176	0.2023040976263024	True	olap	olap
head1262	SM_V7_7H002	81912	82012	-	219	100	Smp_327150	olap	0.0	0.6430332489815762	0.0	1.0	1515.0	95647.0	+	94132	2.0259528461826237	False	olap	olap
head1264	SM_V7_U004	83017	83117	-	513	100	Smp_328770	gh	3225.0		0.0	11.0	79135.0	79792.0	-	657	0.06219661833992561	True	hg	hg
head1269	SM_V7_6H001	81681	81781	-	3186	100	Smp_327120	gh	2784.0		0.0	2.0	78036.0	78897.0	+	861	0.024478907238825263	False	gh	hg
head1270	SM_V7_U003	84781	84881	-	232	100	Smp_335950	olap	0.0	0.8538076053865052	0.3068098564629972	3.0	76186.0	87362.0	-	11176	0.2023040976263024	True	olap	olap
head1280	SM_V7_5	91146	91246	+	383	100	Smp_334460	olap	0.0	0.8446461368961768	3.067426525443944	0.0	71297.0	100372.0	-	29075	0.8377523742711552	False	olap	olap
head1282	SM_V7_7H002	90467	90567	-	578	100	Smp_327150	olap	0.0	0.02919014140593815	3.483798127199572	1.0	1515.0	95647.0	+	94132	2.0259528461826237	False	olap	olap
head1284	SM_V7_W006	93159	93259	+	896	100	Smp_324700	olap	0.0	0.986219353647946	101.81416496313533	0.0	64776.0	101828.0	+	37052	11.49060376741016	True	olap	olap
head1285	SM_V7_2H001	92155	92255	-	123	100	Smp_332770	olap	0.0		0.8506990344743083	0.0	71216.0	176316.0	+	105100	1.3655208351784118	False	olap	olap
head1288	SM_V7_1	92061	92161	-	1039	100	Smp_329140	gh	3378.0		0.0	9.0	88327.0	88683.0	-	356	0.1507456203389522	True	hg	hg
head1300	SM_V7_W006	95307	95407	-	2169	100	Smp_324700	olap	0.0	0.630515280697073	0.5111257477096529	0.0	64776.0	101828.0	+	37052	11.49060376741016	False	olap	olap
head1305	SM_V7_U001	98805	98905	+	397	100					0.0	0.0						False		
head1311	SM_V7_5H001	100790	100890	+	565	100	Smp_321000	olap	0.0		0.0	2.0	82237.0	112202.0	-	29965	0.05616384283684049	False	olap	olap
head1314	SM_V7_7H001	101452	101552	-	278	100	Smp_307590	gh	27230.0		0.0	1.0	1135.0	74222.0	-	73087	0.6323089981440202	True	hg	hg
head1315	SM_V7_7H001	103038	103138	-	223	100	Smp_307590	gh	28816.0		0.0	1.0	1135.0	74222.0	-	73087	0.6323089981440202	True	hg	hg
head1323	SM_V7_W006	107169	107269	+	475	100	Smp_324700	gh	5341.0		0.0	0.0	64776.0	101828.0	+	37052	11.49060376741016	True	gh	gh
head1326	SM_V7_5	107291	107391	-	785	100	Smp_165530	hg	4725.0		0.0	0.0	112116.0	154792.0	-	42676	2.198727797704896	True	gh	gh
head1330	SM_V7_7H001	108427	108527	-	669	100	Smp_307590	gh	34205.0		0.0	1.0	1135.0	74222.0	-	73087	0.6323089981440202	True	hg	hg
head1335	SM_V7_ZW	115410	115510	+	3189	100	Smp_321740	hg	46310.0		0.0	0.0	161820.0	172392.0	-	10572	0.21794628398909555	False	gh	hg
head1337	SM_V7_2H004	112382	112482	-	158	100	Smp_337700	olap	0.0		0.8172635649866228	1.0	110066.0	119768.0	+	9702	0.7355391202557258	False	olap	olap
head1348	SM_V7_2H005	116969	117069	+	1239	100	Smp_307510	gh	9618.0		0.5793352394621382	0.0	82406.0	107351.0	+	24945	0.5100455563791558	True	gh	gh
head1349	SM_V7_2H001	115459	115559	-	501	100	Smp_332770	olap	0.0	0.5849501491442481	0.0	2.0	71216.0	176316.0	+	105100	1.3655208351784118	False	olap	olap
head1354	SM_V7_2H003	117849	117949	+	496	100	Smp_324830	gh	57736.0		1.557952309944085	1.0	48476.0	60113.0	+	11637	0.0052730060404399285	True	gh	gh
head1355	SM_V7_4H001	120879	120979	+	3183	100	Smp_325360	gh	19939.0		0.0	0.0	98336.0	100940.0	+	2604	3.0297546478050164	True	gh	gh
head1360	SM_V7_2	119578	119678	+	316	100	Smp_327230	hg	755.0	0.5709263515324705	0.0	1.0	120433.0	123662.0	-	3229	3.1554543747929467	False	gh	hg
head1361	SM_V7_W006	121346	121446	+	1666	100	Smp_324710	hg	1083.0	0.3638523152442659	26.348629901912705	0.0	122529.0	129122.0	-	6593	50.013502823811656	False	gh	hg
head1364	SM_V7_2H002	117538	117638	-	3186	100	Smp_321440	olap	0.0		0.0	0.0	110106.0	128621.0	+	18515	0.09212387694598188	False	olap	olap
head1365	SM_V7_2H006	120283	120383	-	479	100	Smp_307570	gh	32571.0		0.0	2.0	75285.0	87712.0	-	12427	2.123173272438619	True	hg	hg
head1369	SM_V7_W004	122251	122351	+	394	100	Smp_335650	hg	3474.0		0.0	0.0	125825.0	158573.0	-	32748	3.5708989810561933	False	gh	hg
head1370	SM_V7_5	124557	124657	+	198	100	Smp_165530	olap	0.0	0.3707121888219786	0.8158337670169666	0.0	112116.0	154792.0	-	42676	2.198727797704896	False	olap	olap
head1382	SM_V7_U002	130871	130971	-	159	100	Smp_335780	gh	10632.0		0.0	7.0	101686.0	120239.0	+	18553	0.04594563421602561	False	gh	hg
head1384	SM_V7_ZWU001	130518	130618	-	3186	100	Smp_320790	gh	13548.0		0.3068098564629972	0.0	115436.0	116970.0	+	1534	0.0	False	gh	hg
head1386	SM_V7_U001	136211	136311	+	1639	100					1.2847414152775667	7.0						False		
head1388	SM_V7_ZW	135095	135195	-	218	100	Smp_321740	hg	26625.0		0.0	8.0	161820.0	172392.0	-	10572	0.21794628398909555	True	gh	gh
head1398	SM_V7_2H001	143003	143103	-	127	100	Smp_332770	olap	0.0	0.7343420383456833	19.68663331631612	8.0	71216.0	176316.0	+	105100	1.3655208351784118	False	olap	olap
head1404	SM_V7_5	147470	147570	-	623	100	Smp_165530	olap	0.0	0.7143398376409832	1.4564119386096341	0.0	112116.0	154792.0	-	42676	2.198727797704896	True	olap	olap
head1407	SM_V7_ZWU001	148554	148654	-	832	100	Smp_320800	hg	21356.0		0.0	0.0	170010.0	174776.0	+	4766	0.3242064740062723	False	hg	gh
head1413	SM_V7_6	152897	152997	+	114	100	Smp_332150	hg	30429.0		0.0	3.0	183426.0	213131.0	+	29705	0.05896402926754182	True	hg	hg
head1415	SM_V7_2	153845	153945	-	916	100	Smp_309950	hg	7517.0		0.0	0.0	161462.0	190362.0	-	28900	0.08669558588788844	True	gh	gh
head1418	SM_V7_5H001	158556	158656	+	204	100	Smp_321010	hg	15501.0		0.0	8.0	174157.0	186702.0	-	12545	0.0891220011029004	False	gh	hg
head1422	SM_V7_7	164210	164310	-	114	100	Smp_334830	gh	81548.0		0.0	3.0	81336.0	82662.0	-	1326	0.0	True	hg	hg
head1429	SM_V7_ZWU002	171545	171645	+	776	100	Smp_321330	gh	15292.0		0.0	0.0	146386.0	156253.0	+	9867	6.206815915476794	True	gh	gh
head1431	SM_V7_ZW	171124	171224	-	1039	100	Smp_321740	olap	0.0		0.0	9.0	161820.0	172392.0	-	10572	0.21794628398909555	True	olap	olap
head1437	SM_V7_5	183516	183616	+	3190	100	Smp_165530	gh	28724.0		0.0	0.0	112116.0	154792.0	-	42676	2.198727797704896	False	hg	gh
head1440	SM_V7_7	179784	179884	-	3186	100	Smp_334830	gh	97122.0		0.0	0.0	81336.0	82662.0	-	1326	0.0	True	hg	hg
head1448	SM_V7_4	188261	188361	-	218	100	Smp_180620	gh	9568.0		0.0	7.0	173387.0	178693.0	+	5306	0.3150079392623565	False	gh	hg
head1463	SM_V7_3	203934	204034	+	320	100	Smp_315360	gh	10302.0	-0.25125140809592617	0.21076339132628552	0.0	151015.0	193632.0	-	42617	4.038096942492823	False	hg	gh
head1465	SM_V7_4	204788	204888	-	259	100	Smp_328930	olap	0.0		0.0	1.0	199227.0	209102.0	-	9875	0.18381020174979704	True	olap	olap
head1474	SM_V7_5	219290	219390	+	243	100	Smp_165530	gh	64498.0		0.0	0.0	112116.0	154792.0	-	42676	2.198727797704896	False	hg	gh
head1475	SM_V7_3	222362	222462	+	3187	100	Smp_325540	olap	0.0		0.0	1.0	217826.0	227789.0	+	9963	0.20533517065977855	True	olap	olap
head1478	SM_V7_4	227144	227244	+	353	100	Smp_308060	hg	101.0	0.7477583059913043	2.204878347489103	3.0	227345.0	251812.0	-	24467	11.643245868242047	False	gh	hg
head1482	SM_V7_7	233764	233864	-	158	100	Smp_316780	hg	47453.0		0.0	6.0	281317.0	293512.0	-	12195	0.21340858484618902	True	gh	gh
head1486	SM_V7_6	238575	238675	+	218	100	Smp_331110	gh	14543.0		0.0	8.0	220064.0	224032.0	-	3968	1.0401522496941409	False	hg	gh
head1493	SM_V7_ZW	250338	250438	-	3133	100	Smp_202700	hg	29918.0		0.0	0.0	280356.0	287696.0	+	7340	0.674764539565923	False	hg	gh
head1494	SM_V7_3	255205	255305	+	506	100	Smp_068680	olap	0.0		0.0	0.0	232312.0	264602.0	-	32290	1.0555223926663835	False	olap	olap
head1498	SM_V7_ZW	262085	262185	+	643	100	Smp_202700	hg	18171.0		0.0	0.0	280356.0	287696.0	+	7340	0.674764539565923	True	hg	hg
head1503	SM_V7_3	266236	266336	-	499	100	Smp_068680	gh	1634.0		0.0	1.0	232312.0	264602.0	-	32290	1.0555223926663835	True	hg	hg
head1505	SM_V7_3	270920	271020	-	104	100	Smp_068680	gh	6318.0		0.0	0.0	232312.0	264602.0	-	32290	1.0555223926663835	True	hg	hg
head1506	SM_V7_ZWU001	269734	269834	-	1288	100	Smp_320820	hg	17593.0		0.0	1.0	287427.0	289032.0	-	1605	0.0	True	gh	gh
head1507	SM_V7_2	274901	275001	+	3183	100	Smp_309960	hg	13155.0		0.47626048025231127	0.0	288156.0	321970.0	+	33814	1.6263274688063674	True	hg	hg
head1518	SM_V7_3	288821	288921	-	838	100	Smp_307600	hg	12234.0		0.0	1.0	301155.0	413622.0	-	112467	0.3367832444068225	True	gh	gh
head1520	SM_V7_3	293594	293694	+	160	100	Smp_307600	hg	7461.0		0.0	1.0	301155.0	413622.0	-	112467	0.3367832444068225	False	gh	hg
head1521	SM_V7_3	295472	295572	+	223	100	Smp_307600	hg	5583.0		0.3068098564629972	1.0	301155.0	413622.0	-	112467	0.3367832444068225	False	gh	hg
head1529	SM_V7_1	302111	302211	+	1039	100	Smp_318880	olap	0.0	0.7049636406472932	2.3422754798389063	9.0	300846.0	316859.0	+	16013	0.8204699257789299	True	olap	olap
head1542	SM_V7_W003	308026	308126	+	234	100	Smp_320680	gh	88054.0		0.0	0.0	205601.0	219972.0	-	14371	0.01660225387778349	False	hg	gh
head1546	SM_V7_ZW	310230	310330	+	352	100	Smp_332820	olap	0.0	0.7970713260134447	0.0	0.0	292799.0	445292.0	-	152493	0.38175698507328654	False	olap	olap
head1550	SM_V7_3	313147	313247	+	375	100	Smp_307600	olap	0.0	0.9283710443104168	0.0	0.0	301155.0	413622.0	-	112467	0.3367832444068225	False	olap	olap
head1562	SM_V7_3	321013	321113	+	579	100	Smp_307600	olap	0.0	0.9402976025331106	0.5438891780113111	0.0	301155.0	413622.0	-	112467	0.3367832444068225	False	olap	olap
head1571	SM_V7_3	331957	332057	+	375	100	Smp_307600	olap	0.0	-0.1504304216583025	1.1929549523881327	0.0	301155.0	413622.0	-	112467	0.3367832444068225	False	olap	olap
head1577	SM_V7_3	337641	337741	+	156	100	Smp_307600	olap	0.0		0.0	0.0	301155.0	413622.0	-	112467	0.3367832444068225	False	olap	olap
head1586	SM_V7_2	358384	358484	+	423	100	Smp_327240	hg	10202.0	-0.02015421900243589	0.5366544084066698	1.0	368686.0	370674.0	+	1988	23.095797286555467	True	hg	hg
head1587	SM_V7_3	358916	359016	-	608	100	Smp_307600	olap	0.0		0.4086317824933114	1.0	301155.0	413622.0	-	112467	0.3367832444068225	True	olap	olap
head1596	SM_V7_3	371126	371226	-	251	100	Smp_307600	olap	0.0		0.0	1.0	301155.0	413622.0	-	112467	0.3367832444068225	True	olap	olap
head1600	SM_V7_3	372096	372196	-	400	100	Smp_307600	olap	0.0	-0.08463838147874587	0.8855643019316499	0.0	301155.0	413622.0	-	112467	0.3367832444068225	True	olap	olap
head1609	SM_V7_3	384596	384696	+	428	100	Smp_307600	olap	0.0		0.0	0.0	301155.0	413622.0	-	112467	0.3367832444068225	False	olap	olap
head1611	SM_V7_1	391308	391408	-	1355	100	Smp_319020	gh	65566.0		0.0	2.0	323928.0	325742.0	-	1814	0.03382688604884203	True	hg	hg
head1616	SM_V7_3	398726	398826	+	231	100	Smp_307600	olap	0.0		0.2043158912466557	0.0	301155.0	413622.0	-	112467	0.3367832444068225	False	olap	olap
head1619	SM_V7_3	400950	401050	-	326	100	Smp_307600	olap	0.0		0.27194458900565555	0.0	301155.0	413622.0	-	112467	0.3367832444068225	True	olap	olap
head1620	SM_V7_ZW	401280	401380	-	64	100	Smp_332820	olap	0.0		0.0	0.0	292799.0	445292.0	-	152493	0.38175698507328654	True	olap	olap
head1624	SM_V7_ZW	408141	408241	-	642	100	Smp_332820	olap	0.0		0.0	0.0	292799.0	445292.0	-	152493	0.38175698507328654	True	olap	olap
head1626	SM_V7_3	410428	410528	+	697	100	Smp_307600	olap	0.0		0.0	0.0	301155.0	413622.0	-	112467	0.3367832444068225	False	olap	olap
head1636	SM_V7_5	430576	430676	-	567	100	Smp_329940	olap	0.0	0.7659282195089141	2.883645519009842	0.0	411732.0	430674.0	+	18942	1.6731295619835183	False	olap	olap
head1640	SM_V7_ZW	439534	439634	-	528	100	Smp_332820	olap	0.0		0.6423707076387833	0.0	292799.0	445292.0	-	152493	0.38175698507328654	True	olap	olap
head1645	SM_V7_6	450252	450352	-	281	100	Smp_331120	olap	0.0	0.4093060990596319	1.8650437211029454	5.0	449149.0	470851.0	+	21702	11.78269227735152	False	olap	olap
head1646	SM_V7_6	458851	458951	+	1041	100	Smp_331120	olap	0.0	0.8947983934718556	17.218448831946716	6.0	449149.0	470851.0	+	21702	11.78269227735152	True	olap	olap
head1649	SM_V7_2	462172	462272	+	1388	100	Smp_327250	hg	31712.0		0.0	3.0	493984.0	494537.0	-	553	0.0	False	gh	hg
head1650	SM_V7_5	463813	463913	-	744	100	Smp_070610	gh	3348.0	-0.21315761769916045	9.070076597175817	0.0	444272.0	460465.0	+	16193	15.909687487265785	False	gh	hg
head1656	SM_V7_2	466940	467040	-	514	100	Smp_327250	hg	26944.0		0.0	11.0	493984.0	494537.0	-	553	0.0	True	gh	gh
head1658	SM_V7_5	468015	468115	-	63	100	Smp_212250	hg	492.0	0.2307434799468168	0.7154416389563085	0.0	468607.0	480028.0	-	11421	4.031607257395569	True	gh	gh
head1661	SM_V7_5	470216	470316	-	796	100	Smp_212250	olap	0.0	0.5500077577453585	2.3459112039007053	0.0	468607.0	480028.0	-	11421	4.031607257395569	True	olap	olap
head1662	SM_V7_ZW	471644	471744	+	221	100	Smp_123720	olap	0.0	0.9413225751777125	0.8512798284677937	0.0	466373.0	497442.0	-	31069	1.8040167317277187	False	olap	olap
head1671	SM_V7_1	483872	483972	+	1355	100	Smp_319020	gh	158130.0		0.0	2.0	323928.0	325742.0	-	1814	0.03382688604884203	False	hg	gh
head1673	SM_V7_6	484089	484189	-	85	100	Smp_315060	olap	0.0	0.5354645089484481	2.2986410549015472	3.0	478570.0	505651.0	+	27081	1.1122341932702684	False	olap	olap
head1677	SM_V7_6	488645	488745	-	215	100	Smp_315060	olap	0.0		0.5438891780113111	0.0	478570.0	505651.0	+	27081	1.1122341932702684	False	olap	olap
head1680	SM_V7_4	494646	494746	-	320	100	Smp_192040	hg	92653.0		0.0	3.0	587399.0	587579.0	+	180	1.4274904614195187	False	hg	gh
head1683	SM_V7_2	498138	498238	-	513	100	Smp_327250	gh	3601.0		0.0	11.0	493984.0	494537.0	-	553	0.0	True	hg	hg
head1695	SM_V7_2	507394	507494	-	168	100	Smp_327250	gh	12857.0		0.0	5.0	493984.0	494537.0	-	553	0.0	True	hg	hg
head1702	SM_V7_1	509468	509568	-	1355	100	Smp_319020	gh	183726.0		0.0	2.0	323928.0	325742.0	-	1814	0.03382688604884203	True	hg	hg
head1707	SM_V7_7	513077	513177	+	114	100	Smp_316480	hg	6580.0		0.0	3.0	519757.0	537237.0	-	17480	0.0828455614867431	False	gh	hg
head1708	SM_V7_ZW	510337	510437	-	2779	100	Smp_123710	hg	7679.0		0.3068098564629972	0.0	518116.0	609596.0	+	91480	3.6677338604561087	False	hg	gh
head1721	SM_V7_4	520594	520694	+	320	100	Smp_192040	hg	66705.0		0.0	3.0	587399.0	587579.0	+	180	1.4274904614195187	True	hg	hg
head1726	SM_V7_3	523665	523765	-	432	100	Smp_072890	gh	23836.0		0.0	0.0	469972.0	499829.0	-	29857	9.491257913570616	True	hg	hg
head1727	SM_V7_3	525523	525623	+	668	100	Smp_072890	gh	25694.0		0.5793352394621382	0.0	469972.0	499829.0	-	29857	9.491257913570616	False	hg	gh
head1729	SM_V7_3	533280	533380	+	203	100	Smp_072870	hg	32584.0		0.0	0.0	565964.0	592539.0	-	26575	3.7522075289944095	False	gh	hg
head1736	SM_V7_3	541957	542057	-	658	100	Smp_072870	hg	23907.0		0.0	0.0	565964.0	592539.0	-	26575	3.7522075289944095	True	gh	gh
head1748	SM_V7_6	551001	551101	-	216	100	Smp_317230	hg	25205.0		0.0	0.0	576306.0	580977.0	-	4671	0.02750463316800614	True	gh	gh
