head_id	seqid	start	end	strand	motherlength	length	neighbor_gene	relative_position	distance	correlation	complement_correlation	transcription	complement_transcription	repetitions	gene_start	gene_end	gene_strand	gene_length	gene_gene_transcription	gene_gene_complement_transcription	same_strand	gene_stream	head_stream
head135	SM_V7_ZW	50904044	50904144	-	3004	100	Smp_157840	hg	4887.0			0.0	0.0	0.0	50909031.0	50943930.0	+	34899	0.00016973263128053755	0.0004073583150732902	False	hg	gh
head136	SM_V7_ZW	37279405	37279505	-	3192	100	Smp_305100	olap	0.0			0.0	0.0	3.0	37229542.0	37285075.0	+	55533	0.0005119981934252698	0.3802866581666192	False	olap	olap
head138	SM_V7_ZW	58210144	58210244	-	2673	100	Smp_024370	gh	5409.0			0.023693996396237926	0.01184699819811896	0.0	58190686.0	58204735.0	+	14049	0.0035417034971955037	5.59631315693761	False	gh	hg
head139	SM_V7_ZW	21522732	21522832	+	3189	100	Smp_246330	olap	0.0			0.03554099459435688	0.023693996396237926	0.0	21495892.0	21549744.0	-	53852	0.0068197456759579575	0.3015207555957411	False	olap	olap
head140	SM_V7_ZW	85762914	85763014	+	2903	100	Smp_176090	olap	0.0			0.03554099459435688	0.0	0.0	85739676.0	85793687.0	-	54011	0.00199603198613028	0.13632240432746912	False	olap	olap
head142	SM_V7_ZW	81727842	81727942	-	2705	100	Smp_017020	hg	22693.0			0.04738799279247585	0.0	0.0	81750635.0	81776580.0	-	25945	0.0003652957625166764	0.0001826478812583382	True	gh	gh
head143	SM_V7_ZW	31194483	31194583	-	3190	100	Smp_080530	gh	6384.0			0.0	0.0	0.0	31183964.0	31188099.0	-	4135	0.003151559375557644	3.6701341455357657	True	hg	hg
head144	SM_V7_ZW	36478278	36478378	+	3201	100	Smp_079050	hg	9834.0			0.0	0.0	1.0	36488212.0	36506423.0	+	18211	0.00045537854805794716	0.27927715811610954	True	hg	hg
head145	SM_V7_ZW	17801305	17801405	+	3198	100	Smp_031220	olap	0.0	-0.2911029641104631		0.07108198918871378	0.0	0.0	17796187.0	17804772.0	-	8585	0.0019319507836187007	0.2427358163132353	False	olap	olap
head146	SM_V7_ZW	73005399	73005499	-	3192	100	Smp_347530	olap	0.0	0.7865962290977485		0.11846998198118963	0.04738799279247585	0.0	72983168.0	73016923.0	+	33755	0.009686776781753321	0.3947010568391226	False	olap	olap
head147	SM_V7_ZW	51257825	51257925	+	2371	100	Smp_157790	olap	0.0		0.6949909512304329	0.0	0.07108198918871378	0.0	51218867.0	51268128.0	+	49261	0.0009138789945971877	0.01957625004216081	True	olap	olap
head148	SM_V7_ZW	81207400	81207500	+	2556	100	Smp_163930	olap	0.0			0.03554099459435688	0.0	0.0	81198512.0	81217609.0	-	19097	0.0013647900736168882	0.7083880841196021	False	olap	olap
head149	SM_V7_ZW	76410551	76410651	-	2956	100	Smp_243950	gh	2958.0			0.0	0.0	0.0	76371359.0	76407593.0	-	36234	0.32398273760876745	0.1070133717018363	True	hg	hg
head150	SM_V7_ZW	25104688	25104788	+	3186	100	Smp_058730	olap	0.0	0.16185236321535998		0.8885248648589221	0.0	0.0	25093162.0	25110523.0	-	17361	0.004367305366508921	1.1971875835942576	False	olap	olap
head151	SM_V7_ZW	80196601	80196701	+	2534	100	Smp_163750	olap	0.0			0.01184699819811896	0.0	0.0	80099072.0	80213287.0	-	114215	0.001659606629338558	0.09994980925191466	False	olap	olap
head152	SM_V7_ZW	33638015	33638115	+	3198	100	Smp_128340	hg	5995.0	0.6298484222142686		0.23693996396237926	0.0	0.0	33644110.0	33647014.0	+	2904	0.010198862085157507	0.004895453800875605	True	hg	hg
head153	SM_V7_ZW	15850465	15850565	+	3199	100	Smp_304260	gh	18271.0			0.0	0.0	0.0	15828824.0	15832194.0	+	3370	0.0	2.8453888253879787	True	gh	gh
head154	SM_V7_ZW	42895858	42895958	+	2472	100	Smp_155500	olap	0.0			0.0	0.0	0.0	42886094.0	42952922.0	+	66828	0.0030491466003418647	0.020900836289552662	True	olap	olap
head155	SM_V7_ZW	38886597	38886697	+	3185	100	Smp_165260	olap	0.0	0.1435611325125844		0.29617495495297397	0.0	0.0	38865972.0	38902007.0	-	36035	0.0020383346421073284	1.1490289635750182	False	olap	olap
head156	SM_V7_ZW	13435890	13435990	+	3191	100	Smp_336830	olap	0.0	-0.7189063788500553		0.08292898738683273	0.0	0.0	13423709.0	13463891.0	-	40182	0.008550170418233286	0.2365448871223643	False	olap	olap
head158	SM_V7_ZW	62182320	62182420	+	3011	100	Smp_060240	gh	17588.0			0.0	0.0		62154328.0	62164732.0	-	10404	0.0030744805012419447	0.0686633978610701	False	hg	gh
head159	SM_V7_ZW	21928953	21929053	+	2285	100	Smp_082250	olap	0.0		0.8987363059101298	0.0	0.2487869621604982	0.0	21915025.0	21937609.0	+	22584	0.017625714641197183	0.3886574993352081	True	olap	olap
head160	SM_V7_ZW	44667845	44667945	+	3196	100	Smp_163300	hg	4641.0			0.0	0.0	0.0	44672586.0	44677845.0	+	5259	0.005631773244970033	9.953370762230238	True	hg	hg
head161	SM_V7_ZW	58640295	58640395	-	2584	100	Smp_204860	gh	7578.0			0.0	0.0	0.0	58632541.0	58632717.0	-	176	0.0	0.8817936158827182	True	hg	hg
head162	SM_V7_ZW	34587589	34587689	-	3190	100	Smp_347650	olap	0.0			0.0	0.0	0.0	34583763.0	34631248.0	+	47485	0.001671578138936444	0.19614846758684065	False	olap	olap
head164	SM_V7_ZW	15338342	15338442	-	2541	100	Smp_322240	olap	0.0		-0.2143949106475729	0.0	0.4501859315285205	0.0	15336867.0	15349787.0	-	12920	0.0017422056173704355	2.1589595400519426	True	olap	olap
head165	SM_V7_ZW	31244626	31244726	+	2456	100	Smp_080550	hg	6589.0			0.0	0.0	0.0	31251315.0	31260898.0	-	9583	0.0027197533169009405	1.5875941861655398	False	gh	hg
head167	SM_V7_ZW	42476641	42476741	+	3192	100	Smp_061840	olap	0.0	-0.3966663393335188		0.2487869621604982	0.0	0.0	42466646.0	42485741.0	-	19095	0.002915993272121452	1.3329191374097291	False	olap	olap
head168	SM_V7_ZW	29871748	29871848	-	3211	100	Smp_132930	gh	666.0			0.0	0.0	1.0	29806078.0	29871082.0	-	65004	0.0010388266834237595	0.07587079794900195	True	hg	hg
head169	SM_V7_ZW	34463443	34463543	-	2946	100	Smp_305030	gh	5320.0		0.7604341824093523	0.01184699819811896	0.11846998198118963	0.0	34451158.0	34458123.0	+	6965	0.0006803731915646209	1.8392188300970616	False	gh	hg
head170	SM_V7_ZW	64496214	64496314	-	3066	100	Smp_195060	gh	1603.0			0.023693996396237926	0.0	0.0	64484754.0	64494611.0	+	9857	0.010816981209604408	1.3707518966170922	False	gh	hg
head172	SM_V7_ZW	26896012	26896112	+	3195	100	Smp_174880	olap	0.0			0.059234990990594816	0.0	0.0	26884608.0	26905552.0	-	20944	0.00164038840596567	0.33282915105868977	False	olap	olap
head173	SM_V7_ZW	29910248	29910348	-	3196	100	Smp_019730	hg	8851.0			0.0	0.0	1.0	29919199.0	29923122.0	-	3923	0.0483181165357898	21.9527322715794	True	gh	gh
head174	SM_V7_ZW	63941493	63941593	+	2922	100	Smp_162440	olap	0.0			0.03554099459435688	0.0	0.0	63923274.0	63950621.0	-	27347	0.0012129884431467106	0.12268511682112446	False	olap	olap
head175	SM_V7_ZW	7219941	7220041	-	2633	100	Smp_334990	gh	10035.0			0.0	0.0	0.0	7191750.0	7209906.0	-	18156	0.003980319949797625	0.13604864090701718	True	hg	hg
head176	SM_V7_ZW	19259614	19259714	+	3114	100	Smp_007660	gh	7020.0			0.0	0.0	0.0	19234109.0	19252594.0	-	18485	0.0021149631622284326	1.4909208497854554	False	hg	gh
head177	SM_V7_ZW	61641376	61641476	-	3195	100	Smp_306270	gh	292.0			0.0	0.0	0.0	61549719.0	61641084.0	-	91365	0.0069890352200362525	0.12337786663941545	True	hg	hg
head178	SM_V7_ZW	64682212	64682312	-	3078	100	Smp_074510	gh	5278.0			0.0	0.0	0.0	64646316.0	64676934.0	-	30618	0.0028632760685244076	0.23273791286722045	True	hg	hg
head179	SM_V7_ZW	59534043	59534143	-	2065	100	Smp_323740	hg	4132.0			0.0	0.0	0.0	59538275.0	59544848.0	-	6573	0.0010814238428223607	0.14292818455968867	True	gh	gh
head181	SM_V7_ZW	22139831	22139931	-	2415	100	Smp_180660	gh	7634.0			0.0	0.0	0.0	22126411.0	22132197.0	+	5786	0.0020475282056894163	0.2612645990459695	False	gh	hg
head184	SM_V7_ZW	37190799	37190899	+	2496	100	Smp_091850	olap	0.0	0.2469742804860387		22.4263675890392	0.0	0.0	37181435.0	37194975.0	-	13540	0.00831214792334787	0.9258857823670226	False	olap	olap
head185	SM_V7_ZW	510337	510437	-	2779	100	Smp_123710	hg	7679.0			0.0	0.0	0.0	518116.0	609596.0	+	91480	0.0008417740302555012	0.2574922006703097	False	hg	gh
head186	SM_V7_ZW	47982212	47982312	+	3156	100	Smp_098650	hg	610.0			0.0	0.0	0.0	47982922.0	47989980.0	+	7058	0.23163583895443704	0.6469018285002901	True	hg	hg
head187	SM_V7_ZW	27499088	27499188	-	1886	100	Smp_139930	hg	15317.0			0.0	0.0	0.0	27514505.0	27532169.0	-	17664	0.0006706860392956839	0.7168963074031566	True	gh	gh
head190	SM_V7_ZW	26542142	26542242	-	3151	100	Smp_175090	hg	9004.0			0.0	0.0	0.0	26551246.0	26599746.0	+	48500	0.004225836470669238	3.9106330381980485	False	hg	gh
head191	SM_V7_ZW	44378968	44379068	-	3201	100	Smp_242800	gh	2608.0			0.0	0.0	0.0	44347469.0	44376360.0	-	28891	0.0028704090334994545	0.7606173880340198	True	hg	hg
head192	SM_V7_ZW	52519139	52519239	+	3210	100	Smp_136030	olap	0.0			0.0	0.0	1.0	52443468.0	52525675.0	-	82207	0.005274491637587481	0.04869537498198934	False	olap	olap
head195	SM_V7_ZW	86354211	86354311	-	2104	100	Smp_267020	hg	6388.0			0.0	0.0	0.0	86360699.0	86394885.0	+	34186	0.004747670839356162	1.4089146397435344	False	hg	gh
head199	SM_V7_ZW	86258312	86258412	-	1951	100	Smp_160360	olap	0.0	-0.9079514115500172		7.262209895446923	0.0	0.0	86225419.0	86258388.0	+	32969	0.0049588575672310856	2.360020930746638	False	olap	olap
head200	SM_V7_ZW	3517326	3517426	+	3209	100	Smp_130810	hg	1043.0			0.0	0.0	0.0	3518469.0	3640864.0	+	122395	0.0013551041690728009	0.020752452417800608	True	hg	hg
head201	SM_V7_ZW	79552778	79552878	-	2416	100	Smp_324210	gh	2811.0			0.059234990990594816	0.01184699819811896	0.0	79548387.0	79549967.0	-	1580	0.014996200250783498	0.5271164388150399	True	hg	hg
head207	SM_V7_ZW	77397946	77398046	+	2275	100	Smp_073410	hg	4143.0			0.0	0.0	0.0	77402189.0	77407336.0	+	5147	0.007365532200112819	12.015945092959047	True	hg	hg
head209	SM_V7_ZW	75865620	75865720	-	2172	100	Smp_324150	hg	7355.0			0.0	0.0	0.0	75873075.0	75915650.0	-	42575	0.0	0.0	True	gh	gh
head212	SM_V7_ZW	21812032	21812132	-	2548	100	Smp_246870	hg	5485.0			0.0	0.0	0.0	21817617.0	21838600.0	+	20983	0.0035569789185602367	1.0292654870690972	False	hg	gh
head213	SM_V7_ZW	10414600	10414700	+	1687	100	Smp_179590	hg	7831.0			0.0	0.0	0.0	10422531.0	10482838.0	-	60307	0.0012768913772492952	0.3320899804984513	False	gh	hg
head216	SM_V7_ZW	37440454	37440554	+	2138	100	Smp_345770	hg	14789.0			0.0	0.0	0.0	37455343.0	37482446.0	+	27103	0.007124896529142126	0.23175583679454945	True	hg	hg
head219	SM_V7_ZW	18063141	18063241	+	2219	100	Smp_031300	gh	6249.0			0.0	0.0		18042445.0	18056892.0	-	14447	0.008856342530607379	0.7942007167493745	False	hg	gh
head222	SM_V7_ZW	40860800	40860900	+	1719	100	Smp_180000	hg	20263.0			0.0	0.0	1.0	40881163.0	40881903.0	+	740	0.0	0.47548087362720703	True	hg	hg
head223	SM_V7_ZW	40878037	40878137	-	1719	100	Smp_180000	hg	3026.0			0.0	0.0	1.0	40881163.0	40881903.0	+	740	0.0	0.47548087362720703	False	hg	gh
head224	SM_V7_ZW	26227731	26227831	-	2362	100	Smp_146140	olap	0.0		0.6358277762705974	0.0	0.4857269261228774	0.0	26216764.0	26252597.0	-	35833	0.007438882020977219	1.1752441742207873	True	olap	olap
head226	SM_V7_ZW	59719869	59719969	-	1654	100	Smp_151280	hg	12399.0			0.0	0.0	1.0	59732368.0	59786628.0	-	54260	0.0005458440010191191	0.3226811396424625	True	gh	gh
head227	SM_V7_ZW	46158089	46158189	-	2253	100	Smp_058410	olap	0.0			0.03554099459435688	0.0	0.0	46144357.0	46158141.0	+	13784	0.0017189492452291007	1.1969903069152843	False	olap	olap
head232	SM_V7_ZW	8585133	8585233	+	1493	100	Smp_038240	olap	0.0			0.01184699819811896	0.0	0.0	8565291.0	8590476.0	-	25185	0.0023049549799794684	0.8002427371308309	False	olap	olap
head233	SM_V7_ZW	43061163	43061263	+	1961	100	Smp_244580	olap	0.0	-0.286769327572364		0.5212679207172343	0.0	0.0	43043865.0	43110375.0	-	66510	0.0010687413800738801	0.2593122835185925	False	olap	olap
head235	SM_V7_ZW	24726068	24726168	-	1452	100	Smp_245100	olap	0.0			0.0	0.0	0.0	24679914.0	24750272.0	-	70358	0.003401309923562396	0.1860785938875645	True	olap	olap
head236	SM_V7_ZW	22050520	22050620	-	2084	100	Smp_104730	gh	283.0			0.01184699819811896	0.0	0.0	22038975.0	22050237.0	-	11262	0.009257111005456124	1.1453570980387076	True	hg	hg
head237	SM_V7_ZW	61502122	61502222	+	1607	100	Smp_341510	hg	1938.0			0.01184699819811896	0.0	0.0	61504160.0	61511834.0	-	7674	0.005403243900627621	2.5159047385293807	False	gh	hg
head239	SM_V7_ZW	63628832	63628932	-	1745	100	Smp_267110	olap	0.0			0.0	0.01184699819811896	0.0	63611820.0	63639593.0	-	27773	0.0044362791653921865	0.2743241472368957	True	olap	olap
head241	SM_V7_ZW	67675112	67675212	-	1612	100	Smp_130480	olap	0.0			0.01184699819811896	0.0	0.0	67657958.0	67690841.0	+	32883	0.0004683604798088572	0.7306423485018171	False	olap	olap
head242	SM_V7_ZW	71392617	71392717	-	1544	100	Smp_095580	hg	1764.0			0.0	0.03554099459435688	1.0	71394481.0	71419381.0	-	24900	0.002474071912860185	2.078172828496539	True	gh	gh
head244	SM_V7_ZW	86175793	86175893	-	1434	100	Smp_160370	olap	0.0			0.0	0.023693996396237926	0.0	86161259.0	86207965.0	-	46706	0.0009385066872144939	0.015954613682646397	True	olap	olap
head248	SM_V7_ZW	69218126	69218226	+	1549	100	Smp_075350	gh	14380.0		0.4388164339792473	0.0	0.2487869621604982	0.0	69198024.0	69203746.0	+	5722	0.006004245853642955	1.5994068696342008	True	gh	gh
head249	SM_V7_ZW	1673271	1673371	-	1608	100	Smp_346150	gh	15783.0	-0.5663857540178284		0.10662298378307064	0.0	0.0	1597448.0	1657488.0	+	60040	0.0007103463276686919	0.09678468714485927	False	gh	hg
head251	SM_V7_ZW	47894091	47894191	+	1909	100	Smp_241420	hg	1521.0			0.0	0.0	0.0	47895712.0	47943088.0	+	47376	0.0016004050250751722	0.2093279760141292	True	hg	hg
head252	SM_V7_ZW	86959092	86959192	-	1410	100	Smp_324430	olap	0.0			0.0	0.0	0.0	86946996.0	87141405.0	-	194409	0.0008104824161174751	0.00026203566836880765	True	olap	olap
head255	SM_V7_ZW	20647616	20647716	+	1885	100	Smp_304460	olap	0.0			0.0	0.0	0.0	20632934.0	20687471.0	+	54537	0.003671163972132872	0.21466533948294111	True	olap	olap
head261	SM_V7_ZW	39647926	39648026	-	1415	100	Smp_179720	olap	0.0			0.0	0.0	5.0	39615346.0	39690835.0	+	75489	0.0011456382631412313	0.24431912987099574	False	olap	olap
head262	SM_V7_ZW	39652179	39652279	-	1415	100	Smp_179720	olap	0.0			0.0	0.0	5.0	39615346.0	39690835.0	+	75489	0.0011456382631412313	0.24431912987099574	False	olap	olap
head263	SM_V7_ZW	39660678	39660778	-	1415	100	Smp_179720	olap	0.0			0.0	0.0	5.0	39615346.0	39690835.0	+	75489	0.0011456382631412313	0.24431912987099574	False	olap	olap
head264	SM_V7_ZW	39669181	39669281	-	1415	100	Smp_179720	olap	0.0			0.0	0.0	5.0	39615346.0	39690835.0	+	75489	0.0011456382631412313	0.24431912987099574	False	olap	olap
head265	SM_V7_ZW	39664929	39665029	-	1415	100	Smp_179720	olap	0.0			0.0	0.0	5.0	39615346.0	39690835.0	+	75489	0.0011456382631412313	0.24431912987099574	False	olap	olap
head266	SM_V7_ZW	83984347	83984447	-	1288	100	Smp_324350	hg	3213.0			0.0	0.0	1.0	83987660.0	83989194.0	-	1534	0.0	0.0	True	gh	gh
head267	SM_V7_ZW	87917526	87917626	-	1388	100	Smp_180780	gh	50274.0			0.0	0.0	3.0	87845686.0	87867252.0	-	21566	0.0	0.0003296021014036621	True	hg	hg
head268	SM_V7_ZW	39656430	39656530	-	1416	100	Smp_179720	olap	0.0			0.0	0.0	5.0	39615346.0	39690835.0	+	75489	0.0011456382631412313	0.24431912987099574	False	olap	olap
head270	SM_V7_ZW	74777823	74777923	+	1680	100	Smp_340740	olap	0.0		-0.20732416981250604	0.0	0.059234990990594816	0.0	74770667.0	74787340.0	+	16673	0.06728907391362478	0.18161655007732305	True	olap	olap
head272	SM_V7_ZW	79544235	79544335	-	1258	100	Smp_324210	hg	4052.0			0.023693996396237926	0.0	0.0	79548387.0	79549967.0	-	1580	0.014996200250783498	0.5271164388150399	True	gh	gh
head274	SM_V7_ZW	88041424	88041524	+	1270	100	Smp_324500	gh	28730.0			0.0	0.0	0.0	88004697.0	88012694.0	+	7997	0.0	0.0002962860622263089	True	gh	gh
head277	SM_V7_ZW	74030254	74030354	+	1336	100	Smp_163170	hg	1423.0			0.08292898738683273	0.0	0.0	74031777.0	74044132.0	-	12355	0.00019177657949201072	0.034807449177799946	False	gh	hg
head278	SM_V7_ZW	30515496	30515596	-	1356	100	Smp_066410	gh	14017.0			0.0	0.0	0.0	30491414.0	30501479.0	-	10065	0.013182948814598349	8.09880335836834	True	hg	hg
head279	SM_V7_ZW	84524256	84524356	+	1406	100	Smp_346750	hg	3040.0			0.0	0.0	0.0	84527396.0	84542076.0	+	14680	0.003712274639737549	2.417578508317777	True	hg	hg
head282	SM_V7_ZW	72105168	72105268	-	1459	100	Smp_244010	olap	0.0			0.023693996396237926	0.0	0.0	72062093.0	72195967.0	+	133874	0.0046193682562843405	0.01965443850039755	False	olap	olap
head284	SM_V7_ZW	61526526	61526626	-	1603	100	Smp_171460	hg	3062.0			0.0	0.0	0.0	61529688.0	61547442.0	+	17754	0.0028693304186049075	0.2059912326100779	False	hg	gh
head287	SM_V7_ZW	59746628	59746728	-	1238	100	Smp_151280	olap	0.0			0.0	0.01184699819811896	0.0	59732368.0	59786628.0	-	54260	0.0005458440010191191	0.3226811396424625	True	olap	olap
head289	SM_V7_ZW	31295093	31295193	-	1568	100	Smp_165560	hg	2647.0			0.0	0.01184699819811896	0.0	31297840.0	31313141.0	-	15301	0.0011613945034428105	1.4896045901157486	True	gh	gh
head290	SM_V7_ZW	2142038	2142138	-	1336	100	Smp_148110	hg	5413.0			0.0	0.0	0.0	2147551.0	2168899.0	-	21348	0.0010543983781350023	0.14073443615528242	True	gh	gh
head291	SM_V7_ZW	68011409	68011509	+	1605	100	Smp_306610	olap	0.0			0.0	0.0	0.0	67984629.0	68015662.0	-	31033	0.003397618147238706	0.0062226040224708885	False	olap	olap
head292	SM_V7_ZW	58479313	58479413	-	1159	100	Smp_306200	olap	0.0			0.023693996396237926	0.023693996396237926	0.0	58438382.0	58486612.0	-	48230	0.0014246856634685878	0.4737571101951492	True	olap	olap
head294	SM_V7_ZW	84735444	84735544	-	1386	100	Smp_173120	gh	13861.0			0.0	0.0	0.0	84717656.0	84721583.0	+	3927	0.002413445011075928	1.5980022779586491	False	gh	hg
head296	SM_V7_ZW	77559262	77559362	-	1122	100	Smp_073470	olap	0.0			0.01184699819811896	0.0	0.0	77519662.0	77560677.0	-	41015	0.0025418404033511364	0.4840761740882011	True	olap	olap
head297	SM_V7_ZW	59520486	59520586	+	1204	100	Smp_344370	olap	0.0			0.0	0.01184699819811896	0.0	59512752.0	59525731.0	+	12979	0.0003651128191114558	0.3891189869680341	True	olap	olap
head298	SM_V7_ZW	49699261	49699361	+	1349	100	Smp_017830	hg	5797.0			0.0	0.03554099459435688	2.0	49705158.0	49707138.0	-	1980	0.0029916662116462023	37.31684765759007	False	gh	hg
head299	SM_V7_ZW	69063451	69063551	-	1635	100	Smp_075420	gh	12873.0			0.0	0.0	0.0	69039005.0	69050578.0	-	11573	0.017811956160655833	3.615417630356567	True	hg	hg
head302	SM_V7_ZW	41099864	41099964	-	1334	100	Smp_194830	gh	2444.0			0.01184699819811896	0.0	0.0	41096939.0	41097420.0	-	481	0.027092927272205528	54.36319006837458	True	hg	hg
head304	SM_V7_ZW	17234396	17234496	+	1652	100	Smp_031050	hg	4250.0			0.0	0.0	0.0	17238746.0	17273638.0	+	34892	0.013038081245207157	1.8111728329767849	True	hg	hg
head307	SM_V7_ZW	73438954	73439054	+	1258	100	Smp_054120	hg	6793.0	0.12438469048330142		0.17770497297178442	0.0	0.0	73445847.0	73455531.0	+	9684	0.02165343536830913	1.9193262570248701	True	hg	hg
head309	SM_V7_ZW	5126006	5126106	+	1533	100	Smp_346420	hg	238.0			0.0	0.0	0.0	5126344.0	5168967.0	+	42623	0.00027794848316915657	0.014592295366380719	True	hg	hg
head310	SM_V7_ZW	32528675	32528775	+	1167	100	Smp_095010	olap	0.0	0.2680874059220791		1.7178147387272495	0.0	0.0	32510039.0	32530909.0	-	20870	0.0019300332474175602	1.2385136880045975	False	olap	olap
head312	SM_V7_ZW	56010272	56010372	-	1154	100	Smp_045750	gh	10615.0			0.0	0.0	0.0	55990000.0	55999657.0	-	9657	0.0009814226528419977	1.166911534229135	True	hg	hg
head314	SM_V7_ZW	19515478	19515578	-	1485	100	Smp_134440	olap	0.0	0.4639740044050524		0.9240658594532791	0.0	0.0	19504458.0	19523115.0	+	18657	0.002666955696633952	2.0064396691009434	False	olap	olap
head316	SM_V7_ZW	68116110	68116210	+	1394	100	Smp_333240	gh	14818.0		-0.2626854853611166	0.0	0.2132459675661413	0.0	68082942.0	68101292.0	-	18350	0.0023242067309661176	0.2364234735777201	False	hg	gh
head317	SM_V7_ZW	68283186	68283286	+	1394	100	Smp_306630	olap	0.0		-0.2618210231174167	0.0	1.1965468180100152	0.0	68243044.0	68302379.0	+	59335	0.0008984830520187971	0.3220362921335817	True	olap	olap
head319	SM_V7_ZW	70311324	70311424	+	1589	100	Smp_129810	olap	0.0			0.0	0.0	0.0	70283907.0	70329708.0	+	45801	0.0005949236011369536	0.021106854718598002	True	olap	olap
head321	SM_V7_ZW	18308001	18308101	-	1422	100	Smp_031390	olap	0.0			0.0	0.03554099459435688	0.0	18304940.0	18325535.0	-	20595	0.0001150473240895262	0.006327602824923942	True	olap	olap
head323	SM_V7_ZW	41115341	41115441	+	1248	100	Smp_165470	olap	0.0			0.0	0.0	0.0	41109643.0	41176947.0	+	67304	0.0004928621620517813	0.3240040648888264	True	olap	olap
head324	SM_V7_ZW	79650261	79650361	+	1574	100	Smp_077120	olap	0.0			0.03554099459435688	0.0	0.0	79635538.0	79666313.0	-	30775	0.007776096299009034	0.7021199029585435	False	olap	olap
head326	SM_V7_ZW	46248181	46248281	-	1453	100	Smp_058450	olap	0.0			0.04738799279247585	0.0	0.0	46222154.0	46309179.0	+	87025	0.010468648795579984	0.20791634987632396	False	olap	olap
head328	SM_V7_ZW	85757977	85758077	-	1244	100	Smp_176090	olap	0.0		0.6785047625775505	0.0	0.08292898738683273	0.0	85739676.0	85793687.0	-	54011	0.00199603198613028	0.13632240432746912	True	olap	olap
head332	SM_V7_ZW	79802364	79802464	+	1356	100	Smp_163720	olap	0.0		-0.6506866305732706	0.0	2.0495306882745803	0.0	79777766.0	79803630.0	+	25864	0.005313376859657437	3.9696421738392416	True	olap	olap
head334	SM_V7_ZW	34323575	34323675	-	1352	100	Smp_011700	olap	0.0			0.0	0.0	0.0	34303455.0	34354186.0	+	50731	0.003689707901091632	0.4644828490678011	False	olap	olap
head336	SM_V7_ZW	21129357	21129457	-	1101	100	Smp_266720	olap	0.0			0.01184699819811896	0.0	0.0	21106305.0	21168369.0	+	62064	0.001603422029907825	0.18082401058710515	False	olap	olap
head337	SM_V7_ZW	78823313	78823413	+	1429	100	Smp_266820	olap	0.0			0.0	0.01184699819811896	0.0	78746539.0	78850683.0	+	104144	0.0010920569855386963	0.16907544766730884	True	olap	olap
head341	SM_V7_ZW	19703450	19703550	-	1407	100	Smp_241470	gh	10572.0			0.0	0.0	0.0	19608222.0	19692878.0	-	84656	0.002323050582224234	0.4245304967611709	True	hg	hg
